round,loss,dice_WT,dice_TC,dice_ET
1,1.2833443582057953,0.25183381499180824,0.010561760198422504,0.0
2,1.3450978994369507,0.20042502869652112,0.018842862242265307,0.002577149755671201
3,2.1241979598999023,0.2066090016701848,0.10474464484816685,0.10615756730228443
4,1.18336683511734,0.47345520898132193,0.18583088336808345,0.19781867559384397
5,0.9964952617883682,0.5908501398705578,0.19669691418757485,0.19355538969945554
