round,loss,dice_WT,dice_TC,dice_ET
1,1.6355440318584442,0.01842147159865955,0.5,0.5
2,1.704208880662918,0.018450959263250275,0.05198480940097449,0.014996471418489768
3,2.113316595554352,0.045313384821138114,0.000676132521974307,0.0006533101045296168
4,1.6905979216098785,0.06890375054359962,9.927529038022436e-05,0.0
5,1.7166610658168793,0.06727675849687886,0.014011676396997498,0.01724845995893224
