round,loss,dice_WT,dice_TC,dice_ET
1,1.5138082206249237,0.07587320414516711,0.004422107913841138,0.010182709474087188
2,1.6732340455055237,0.08689381418059654,0.009978145821827421,0.0
3,2.264773428440094,0.07584962408986762,0.0,0.0
4,1.2249459326267242,0.24130382163719377,0.03444517380111232,0.0039330674411319575
5,1.1696243584156036,0.39602406801070994,0.1431114284112719,0.002069492823099358
